ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-05-21 08:00:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.10559,0.10445,0.10787000000000001,0.0011400000000000021,-1.073698245614035,False,0.6666666666666626,-1.6052631578947323,stop,setup_confirm_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-05-21 08:00:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.10559,0.10445,0.10787000000000001,0.0011400000000000021,-1.073698245614035,False,0.6666666666666626,-1.6052631578947323,stop,setup_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-13 11:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08782,0.08575,0.09195999999999997,0.0020699999999999885,-0.0822299516908164,False,0.4685990338164271,-0.23671497584540732,expiry,setup_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-13 11:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08782,0.08575,0.09195999999999997,0.0020699999999999885,-0.0822299516908164,False,0.4685990338164271,-0.23671497584540732,expiry,setup_confirm_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-12 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08638,0.08472,0.08969999999999999,0.0016599999999999948,1.968378313253012,True,3.6626506024096512,-0.05421686746987539,target,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-12 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08638,0.08472,0.08969999999999999,0.0016599999999999948,1.968378313253012,True,3.6626506024096512,-0.05421686746987539,target,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-07-02 09:15:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.07283999999999999,0.07227,0.07397999999999996,0.0005699999999999872,1.922926315789472,True,4.754385964912419,-0.2105263157894455,target,setup_confirm_winner,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,2,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-07-02 09:15:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.07283999999999999,0.07227,0.07397999999999996,0.0005699999999999872,1.922926315789472,True,4.754385964912419,-0.2105263157894455,target,setup_confirm_winner,fvg_ce_retest,fixed_2r,be_after_half_target,2,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-05-21 09:30:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,2131.25,2123.33,2147.09,7.920000000000073,-1.2148777777777757,False,0.8005050505050615,-3.5025252525251926,stop,no_confirm_loser,fvg_edge_retest,fixed_2r,be_after_half_target,6,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-21 09:30:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,2132.635,2123.33,2151.245000000001,9.305000000000291,-1.1829538957549648,False,0.5325094035464559,-3.1300376141858237,stop,no_confirm_loser,fvg_ce_retest,fixed_2r,be_after_half_target,6,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-24 12:00:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,2121.8,2112.8,2139.8,9.0,-1.1882044444444444,False,0.4111111111110909,-5.133333333333364,stop,no_confirm_loser,structure_confirmed_fvg_edge_retest,fixed_2r,be_after_half_target,3,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-24 12:00:00+00:00,ETHUSDT,binance,15,crypto_london_setup_lab,london,long,2121.8,2112.8,2139.8,9.0,-1.1882044444444444,False,0.4111111111110909,-5.133333333333364,stop,no_confirm_loser,fvg_edge_retest,fixed_2r,be_after_half_target,3,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
